trip_id,base_fare,surcharge,total_cost,billing_month
T005968,15,6.8,164.6,2026-08
T005969,15,14.4,130.4,2026-08
T005970,40,16.1,160.0,2026-08
T005971,40,11.6,129.0,2026-08
T005972,40,5.0,141.1,2026-08
T005973,40,8.3,135.5,2026-08
T005974,40,5.0,113.4,2026-08
T005975,80,0.5,240.1,2026-08
T005976,80,3.3,245.7,2026-08
T005977,80,3.1,246.9,2026-08
T005978,80,1.4,236.8,2026-08
T005979,80,17.1,251.1,2026-08
T005980,15,6.0,120.3,2026-08
T005981,15,3.4,91.9,2026-08
T005982,40,1.9,137.3,2026-08
T005983,40,2.2,153.9,2026-08
T005984,40,15.6,142.9,2026-08
T005985,80,9.5,341.5,2026-08
T005986,80,8.6,344.8,2026-08
T005987,80,17.1,329.5,2026-08
T005988,80,13.1,322.7,2026-08
T005989,15,9.3,157.4,2026-08
T005990,15,2.3,147.9,2026-08
T005991,15,5.0,160.6,2026-08
T005992,15,14.5,153.2,2026-08
T005993,15,10.6,126.6,2026-08
T005994,15,10.8,116.8,2026-08
T005995,40,12.4,137.9,2026-08
T005996,40,2.2,150.2,2026-08
T005997,40,12.3,156.9,2026-08
T005998,40,14.8,160.6,2026-08
T005999,40,0.4,118.7,2026-08
T006000,40,9.2,129.3,2026-08
T006001,40,19.4,129.6,2026-08
T006002,40,14.8,125.9,2026-08
T006003,40,14.1,144.1,2026-08
T006004,40,3.9,133.9,2026-08
T006005,40,10.4,121.5,2026-08
T006006,40,5.4,119.2,2026-08
T006007,80,19.6,257.8,2026-08
T006008,80,5.1,244.7,2026-08
T006009,80,8.8,251.2,2026-08
T006010,80,10.1,249.7,2026-08
T006011,80,0.7,240.3,2026-08
T006012,80,10.7,254.5,2026-08
T006013,80,19.4,261.8,2026-08
T006014,80,18.7,259.7,2026-08
T006015,80,13.3,258.5,2026-08
T006016,80,6.2,251.4,2026-08
T006017,15,10.0,100.5,2026-08
T006018,15,1.2,113.7,2026-08
T006019,15,32.2,121.7,2026-08
T006020,40,11.2,165.9,2026-08
T006021,40,17.9,169.3,2026-08
T006022,40,22.6,181.8,2026-08
T006023,40,9.1,163.8,2026-08
T006024,40,16.1,174.2,2026-08
T006025,40,4.5,131.8,2026-08
T006026,40,27.2,159.9,2026-08
T006027,80,19.5,331.9,2026-08
T006028,80,16.3,334.3,2026-08
T006029,80,9.6,322.0,2026-08
T006030,80,17.3,331.1,2026-08
T006031,80,15.7,344.9,2026-08
T006032,80,19.3,331.7,2026-08
T006033,80,10.4,338.2,2026-08
T006034,80,6.7,317.7,2026-08
T006035,80,6.4,331.4,2026-08
T006036,80,7.0,333.4,2026-08
T006037,15,7.0,131.0,2026-08
T006038,15,0.6,106.1,2026-08
T006039,15,0.4,108.4,2026-08
T006040,40,16.4,161.0,2026-08
T006041,40,23.5,143.6,2026-08
T006042,40,7.2,124.6,2026-08
T006043,40,13.3,130.7,2026-08
T006044,40,14.8,150.4,2026-08
T006045,40,9.9,146.7,2026-08
T006046,40,29.8,140.0,2026-08
T006047,80,11.0,238.0,2026-08
T006048,80,5.1,244.7,2026-08
T006049,80,8.2,240.8,2026-08
T006050,80,19.8,248.2,2026-08
T006051,80,4.5,237.1,2026-08
T006052,80,1.9,231.7,2026-08
T006053,80,1.1,233.7,2026-08
T006054,15,7.2,100.2,2026-08
T006055,15,8.4,100.4,2026-08
T006056,40,14.5,148.1,2026-08
T006057,40,10.6,164.2,2026-08
T006058,40,11.0,148.2,2026-08
T006059,40,11.5,138.8,2026-08
T006060,40,0.1,154.8,2026-08
T006061,80,6.7,338.7,2026-08
T006062,80,3.4,339.6,2026-08
T006063,80,3.9,327.5,2026-08
T006064,80,17.0,337.8,2026-08
T006065,80,8.0,333.0,2026-08
T006066,80,14.2,343.4,2026-08
T006067,80,1.9,328.3,2026-08
T006068,80,3.3,311.5,2026-08
T006069,15,11.0,157.2,2026-08
T006070,15,16.2,162.4,2026-08
T006071,15,10.3,117.3,2026-08
T006072,40,1.1,124.8,2026-08
T006073,40,1.2,118.6,2026-08
T006074,40,6.9,118.9,2026-08
T006075,40,19.4,153.9,2026-08
T006076,40,27.6,140.5,2026-08
T006077,80,3.8,230.8,2026-08
T006078,80,8.0,242.0,2026-08
T006079,80,12.4,257.6,2026-08
T006080,80,15.0,258.8,2026-08
T006081,80,14.4,258.2,2026-08
T006082,15,9.0,98.0,2026-08
T006083,15,11.4,100.4,2026-08
T006084,40,19.3,150.2,2026-08
T006085,40,15.4,144.5,2026-08
T006086,80,3.6,327.2,2026-08
T006087,80,12.1,327.3,2026-08
T006088,80,5.1,313.3,2026-08
T006089,80,8.0,314.8,2026-08
T006090,15,31.8,151.8,2026-08
T006091,15,13.0,167.0,2026-08
T006092,15,19.4,183.5,2026-08
T006093,15,19.4,136.9,2026-08
T006094,15,23.7,158.2,2026-08
T006095,15,13.6,126.6,2026-08
T006096,40,10.6,133.4,2026-08
T006097,40,10.9,158.5,2026-08
T006098,40,2.9,127.5,2026-08
T006099,40,15.1,154.8,2026-08
T006100,40,2.0,124.8,2026-08
T006101,40,10.2,140.8,2026-08
T006102,40,30.8,168.2,2026-08
T006103,40,8.5,119.6,2026-08
T006104,40,6.2,143.6,2026-08
T006105,40,1.8,115.6,2026-08
T006106,80,15.5,249.5,2026-08
T006107,80,7.2,237.0,2026-08
T006108,80,6.1,251.3,2026-08
T006109,80,9.6,249.2,2026-08
T006110,80,3.5,238.9,2026-08
T006111,80,0.7,238.9,2026-08
T006112,80,19.8,252.4,2026-08
T006113,80,13.3,245.9,2026-08
T006114,80,6.2,240.2,2026-08
T006115,80,11.3,250.9,2026-08
T006116,15,10.3,98.3,2026-08
T006117,15,13.8,103.8,2026-08
T006118,15,11.7,126.1,2026-08
T006119,40,18.4,152.0,2026-08
T006120,40,15.2,147.9,2026-08
T006121,40,4.9,131.3,2026-08
T006122,40,3.3,164.5,2026-08
T006123,40,16.7,145.8,2026-08
T006124,40,16.4,177.6,2026-08
T006125,40,10.6,144.2,2026-08
T006126,80,14.8,337.0,2026-08
T006127,80,0.7,318.7,2026-08
T006128,80,9.6,331.8,2026-08
T006129,80,0.4,328.2,2026-08
T006130,80,2.1,313.1,2026-08
T006131,80,14.0,339.0,2026-08
T006132,80,18.0,347.2,2026-08
T006133,80,3.8,312.0,2026-08
T006134,80,5.6,323.6,2026-08
T006135,80,9.4,323.2,2026-08
T006136,80,7.2,323.8,2026-08
T006137,80,19.0,330.0,2026-08
T006138,15,29.4,155.9,2026-08
T006139,15,5.1,131.6,2026-08
T006140,15,18.5,151.8,2026-08
T006141,15,18.9,130.4,2026-08
T006142,40,5.4,146.2,2026-08
T006143,40,11.5,159.1,2026-08
T006144,40,1.6,146.9,2026-08
T006145,40,0.1,109.4,2026-08
T006146,40,13.9,149.0,2026-08
T006147,40,19.3,149.9,2026-08
T006148,40,7.3,136.8,2026-08
T006149,80,16.2,257.2,2026-08
T006150,80,10.4,241.6,2026-08
T006151,80,0.0,227.0,2026-08
T006152,80,6.4,253.0,2026-08
T006153,80,13.2,240.2,2026-08
T006154,80,3.2,231.6,2026-08
T006155,80,0.2,232.8,2026-08
T006156,15,3.7,118.7,2026-08
T006157,15,19.3,110.8,2026-08
T006158,40,12.1,146.6,2026-08
T006159,40,16.3,176.3,2026-08
T006160,40,2.1,164.4,2026-08
T006161,40,15.8,145.8,2026-08
T006162,80,23.5,334.5,2026-08
T006163,80,10.2,322.6,2026-08
T006164,80,13.9,324.9,2026-08
T006165,80,11.6,328.2,2026-08
T006166,80,15.4,350.2,2026-08
T006167,80,9.6,324.8,2026-08
T006168,80,13.5,325.9,2026-08
T006169,80,14.3,337.9,2026-08
T006170,15,11.4,165.4,2026-08
T006171,15,10.1,134.1,2026-08
T006172,15,13.6,123.6,2026-08
T006173,40,5.4,125.5,2026-08
T006174,40,5.1,147.0,2026-08
T006175,40,17.0,129.0,2026-08
T006176,40,18.6,154.9,2026-08
T006177,40,16.1,131.7,2026-08
T006178,80,1.5,243.9,2026-08
T006179,80,12.6,250.8,2026-08
T006180,80,7.9,247.5,2026-08
T006181,80,15.7,244.1,2026-08
T006182,80,5.2,243.4,2026-08
T006183,80,12.0,248.8,2026-08
T006184,15,16.9,105.9,2026-08
T006185,15,10.1,100.1,2026-08
T006186,40,16.8,144.1,2026-08
T006187,40,2.8,134.6,2026-08
T006188,40,2.7,135.4,2026-08
T006189,80,8.8,342.2,2026-08
T006190,80,9.4,320.4,2026-08
T006191,80,7.7,341.1,2026-08
T006192,80,16.5,352.7,2026-08
T006193,15,13.3,164.3,2026-08
T006194,15,15.9,146.9,2026-08
T006195,15,17.4,139.9,2026-08
T006196,15,2.2,112.7,2026-08
T006197,15,12.9,119.4,2026-08
T006198,15,30.2,146.7,2026-08
T006199,40,15.5,166.4,2026-08
T006200,40,15.1,137.0,2026-08
T006201,40,7.2,153.5,2026-08
T006202,40,4.1,148.0,2026-08
T006203,40,14.1,161.5,2026-08
T006204,40,16.7,144.5,2026-08
T006205,40,21.7,133.7,2026-08
T006206,40,11.9,145.5,2026-08
T006207,40,19.6,148.5,2026-08
T006208,40,10.0,137.8,2026-08
T006209,40,12.6,150.8,2026-08
T006210,80,15.4,255.0,2026-08
T006211,80,9.0,252.8,2026-08
T006212,80,5.8,234.2,2026-08
T006213,80,14.0,243.8,2026-08
T006214,80,19.5,249.3,2026-08
T006215,80,13.7,258.9,2026-08
T006216,80,1.4,228.4,2026-08
T006217,80,17.7,250.3,2026-08
T006218,80,6.2,251.4,2026-08
T006219,80,19.2,264.4,2026-08
T006220,80,13.1,254.1,2026-08
T006221,15,12.7,99.2,2026-08
T006222,15,14.3,108.8,2026-08
T006223,15,18.4,105.9,2026-08
T006224,40,10.9,171.0,2026-08
T006225,40,18.4,171.6,2026-08
T006226,40,19.5,145.9,2026-08
T006227,40,9.0,165.7,2026-08
T006228,40,19.4,148.5,2026-08
T006229,40,10.3,162.3,2026-08
T006230,80,19.9,333.7,2026-08
T006231,80,4.6,332.4,2026-08
T006232,80,7.1,323.7,2026-08
T006233,80,2.6,319.2,2026-08
T006234,80,2.4,337.2,2026-08
T006235,80,17.0,340.6,2026-08
T006236,80,17.8,349.8,2026-08
T006237,80,17.5,328.5,2026-08
T006238,80,10.2,319.8,2026-08
T006239,80,13.7,342.9,2026-08
T006240,80,20.3,348.1,2026-08
T006241,80,6.9,331.9,2026-08
T006242,15,2.3,124.8,2026-08
T006243,15,4.5,133.0,2026-08
T006244,15,0.8,112.8,2026-08
T006245,15,16.1,147.2,2026-08
T006246,40,17.0,141.6,2026-08
T006247,40,11.5,133.4,2026-08
T006248,40,2.8,128.3,2026-08
T006249,40,2.4,118.9,2026-08
T006250,40,17.0,125.4,2026-08
T006251,40,17.3,146.2,2026-08
T006252,40,8.0,145.0,2026-08
T006253,80,2.8,231.2,2026-08
T006254,80,10.0,245.4,2026-08
T006255,80,17.3,262.5,2026-08
T006256,80,0.6,237.4,2026-08
T006257,80,15.8,254.0,2026-08
T006258,80,2.3,229.3,2026-08
T006259,80,2.8,243.8,2026-08
T006260,15,11.5,101.5,2026-08
T006261,15,8.0,103.5,2026-08
T006262,40,16.0,173.8,2026-08
T006263,40,6.0,155.7,2026-08
T006264,40,0.7,127.1,2026-08
T006265,40,9.7,145.1,2026-08
T006266,80,11.2,339.0,2026-08
T006267,80,2.7,319.3,2026-08
T006268,80,9.5,344.3,2026-08
T006269,80,15.2,330.4,2026-08
T006270,80,3.5,328.5,2026-08
T006271,80,13.5,344.1,2026-08
T006272,80,16.7,331.9,2026-08
T006273,15,2.7,129.7,2026-08
T006274,15,18.8,150.3,2026-08
T006275,15,11.5,145.8,2026-08
T006276,40,10.4,160.1,2026-08
T006277,40,15.1,137.9,2026-08
T006278,40,34.2,148.0,2026-08
T006279,40,7.3,138.5,2026-08
T006280,40,10.7,120.9,2026-08
T006281,80,1.8,241.4,2026-08
T006282,80,18.9,252.9,2026-08
T006283,80,15.3,249.3,2026-08
T006284,80,14.7,255.7,2026-08
T006285,80,5.7,234.1,2026-08
T006286,80,10.2,240.0,2026-08
T006287,15,12.5,127.6,2026-08
T006288,15,0.6,115.1,2026-08
T006289,40,10.2,162.2,2026-08
T006290,40,2.0,161.0,2026-08
T006291,40,4.0,165.3,2026-08
T006292,80,18.5,353.3,2026-08
T006293,80,7.7,317.3,2026-08
T006294,80,2.7,313.7,2026-08
T006295,80,9.6,329.0,2026-08
T006296,15,4.6,126.6,2026-08
T006297,15,19.0,145.5,2026-08
T006298,15,4.0,125.0,2026-08
T006299,15,7.2,117.2,2026-08
T006300,15,11.6,118.6,2026-08
T006301,15,4.5,150.6,2026-08
T006302,40,16.3,167.9,2026-08
T006303,40,16.9,143.3,2026-08
T006304,40,7.0,129.8,2026-08
T006305,40,12.5,158.3,2026-08
T006306,40,16.7,164.8,2026-08
T006307,40,0.4,112.4,2026-08
T006308,40,18.0,148.7,2026-08
T006309,40,15.4,125.6,2026-08
T006310,40,14.0,124.2,2026-08
T006311,40,14.2,147.2,2026-08
T006312,40,2.1,112.3,2026-08
T006313,80,9.7,243.7,2026-08
T006314,80,4.8,248.6,2026-08
T006315,80,10.8,247.6,2026-08
T006316,80,29.1,265.9,2026-08
T006317,80,10.0,237.0,2026-08
T006318,80,3.6,237.6,2026-08
T006319,80,8.9,244.3,2026-08
T006320,80,6.0,247.0,2026-08
T006321,80,17.0,244.0,2026-08
T006322,80,3.0,249.6,2026-08
T006323,80,10.2,248.4,2026-08
T006324,15,11.3,105.3,2026-08
T006325,15,5.1,115.7,2026-08
T006326,15,5.4,95.9,2026-08
T006327,40,13.9,177.1,2026-08
T006328,40,16.0,146.0,2026-08
T006329,40,4.6,133.7,2026-08
T006330,40,2.3,129.6,2026-08
T006331,40,0.5,136.8,2026-08
T006332,40,11.7,174.9,2026-08
T006333,40,7.1,138.9,2026-08
T006334,80,19.7,329.3,2026-08
T006335,80,17.9,337.3,2026-08
T006336,80,18.5,347.7,2026-08
T006337,80,11.8,321.4,2026-08
T006338,80,6.6,334.4,2026-08
T006339,80,10.2,331.0,2026-08
T006340,80,4.6,328.2,2026-08
T006341,80,10.6,345.4,2026-08
T006342,80,17.2,335.2,2026-08
T006343,80,14.5,347.9,2026-08
T006344,80,3.8,337.2,2026-08
T006345,80,18.3,348.9,2026-08
T006346,15,4.9,130.4,2026-08
T006347,15,7.3,129.3,2026-08
T006348,15,9.7,146.1,2026-08
T006349,15,17.8,163.3,2026-08
T006350,40,4.3,151.2,2026-08
T006351,40,13.2,132.4,2026-08
T006352,40,18.7,141.5,2026-08
T006353,40,3.1,132.6,2026-08
T006354,40,3.1,119.6,2026-08
T006355,40,18.4,134.0,2026-08
T006356,40,0.3,140.3,2026-08
T006357,80,17.3,254.1,2026-08
T006358,80,15.1,251.9,2026-08
T006359,80,9.7,242.3,2026-08
T006360,80,19.9,258.1,2026-08
T006361,80,10.5,255.7,2026-08
T006362,80,7.0,253.6,2026-08
T006363,80,7.0,235.4,2026-08
T006364,80,6.5,248.9,2026-08
T006365,15,6.4,120.9,2026-08
T006366,15,9.9,117.9,2026-08
T006367,40,13.1,144.0,2026-08
T006368,40,17.2,149.9,2026-08
T006369,40,11.5,137.0,2026-08
T006370,40,5.9,171.5,2026-08
T006371,80,3.2,310.0,2026-08
T006372,80,10.9,330.3,2026-08
T006373,80,15.5,333.5,2026-08
T006374,80,17.6,346.8,2026-08
T006375,80,13.5,346.9,2026-08
T006376,80,19.5,343.1,2026-08
T006377,80,13.6,344.2,2026-08
T006378,80,5.8,312.6,2026-08
T006379,15,8.4,162.9,2026-08
T006380,15,9.0,140.5,2026-08
T006381,15,2.6,112.1,2026-08
T006382,40,9.4,158.7,2026-08
T006383,40,13.7,140.1,2026-08
T006384,40,3.5,136.5,2026-08
T006385,40,14.2,130.7,2026-08
T006386,40,6.6,120.4,2026-08
T006387,80,20.3,250.1,2026-08
T006388,80,15.1,249.1,2026-08
T006389,80,14.5,249.9,2026-08
T006390,80,16.2,261.4,2026-08
T006391,80,3.7,244.7,2026-08
T006392,15,7.0,121.5,2026-08
T006393,40,16.0,175.7,2026-08
T006394,40,13.5,166.3,2026-08
T006395,40,4.9,156.5,2026-08
T006396,80,14.9,345.5,2026-08
T006397,80,0.2,323.8,2026-08
T006398,80,9.0,335.4,2026-08
T006399,80,16.3,323.1,2026-08
T006400,15,7.1,133.1,2026-08
T006401,15,2.1,162.1,2026-08
T006402,15,4.9,130.4,2026-08
T006403,15,19.0,152.3,2026-08
T006404,15,16.4,124.4,2026-08
T006405,15,15.2,120.7,2026-08
T006406,40,15.1,135.2,2026-08
T006407,40,6.0,125.2,2026-08
T006408,40,13.3,164.5,2026-08
T006409,40,0.6,141.2,2026-08
T006410,40,13.3,135.2,2026-08
T006411,40,20.9,137.4,2026-08
T006412,40,6.0,143.1,2026-08
T006413,40,17.8,131.6,2026-08
T006414,40,17.3,126.6,2026-08
T006415,40,10.7,122.7,2026-08
T006416,40,1.1,114.9,2026-08
T006417,80,14.4,258.2,2026-08
T006418,80,16.3,254.5,2026-08
T006419,80,0.3,232.9,2026-08
T006420,80,14.6,255.6,2026-08
T006421,80,0.1,235.5,2026-08
T006422,80,5.2,242.0,2026-08
T006423,80,34.5,275.5,2026-08
T006424,80,15.1,254.7,2026-08
T006425,80,8.8,242.8,2026-08
T006426,80,1.2,232.4,2026-08
T006427,80,7.1,250.9,2026-08
T006428,15,13.9,124.5,2026-08
T006429,15,3.7,92.7,2026-08
T006430,15,20.6,107.1,2026-08
T006431,40,9.6,163.1,2026-08
T006432,40,16.2,176.7,2026-08
T006433,40,6.6,164.8,2026-08
T006434,40,15.1,149.6,2026-08
T006435,40,20.7,181.2,2026-08
T006436,40,0.1,157.1,2026-08
T006437,80,9.3,331.5,2026-08
T006438,80,1.8,310.0,2026-08
T006439,80,1.2,317.8,2026-08
T006440,80,15.1,328.9,2026-08
T006441,80,9.1,327.1,2026-08
T006442,80,16.8,333.4,2026-08
T006443,80,13.4,341.2,2026-08
T006444,80,1.3,308.1,2026-08
T006445,80,1.2,320.6,2026-08
T006446,80,4.7,318.5,2026-08
T006447,80,8.5,315.3,2026-08
T006448,80,8.7,321.1,2026-08
T006449,15,3.1,127.1,2026-08
T006450,15,18.7,166.9,2026-08
T006451,15,19.9,129.9,2026-08
T006452,40,3.7,130.1,2026-08
T006453,40,11.8,159.4,2026-08
T006454,40,15.2,134.4,2026-08
T006455,40,5.3,138.9,2026-08
T006456,40,5.1,115.3,2026-08
T006457,40,9.2,144.0,2026-08
T006458,40,16.5,157.1,2026-08
T006459,80,16.7,253.5,2026-08
T006460,80,17.9,258.9,2026-08
T006461,80,13.3,243.1,2026-08
T006462,80,15.9,258.3,2026-08
T006463,80,1.2,235.2,2026-08
T006464,80,12.7,246.7,2026-08
T006465,80,4.2,242.4,2026-08
T006466,15,23.8,132.4,2026-08
T006467,15,10.7,120.6,2026-08
T006468,40,4.1,133.2,2026-08
T006469,40,6.4,135.5,2026-08
T006470,40,13.1,138.6,2026-08
T006471,40,1.8,157.6,2026-08
T006472,80,7.1,320.9,2026-08
T006473,80,22.6,335.0,2026-08
T006474,80,13.8,336.0,2026-08
T006475,80,15.1,337.3,2026-08
T006476,80,12.5,322.1,2026-08
T006477,80,19.7,348.9,2026-08
T006478,80,5.0,331.4,2026-08
T006479,80,13.8,350.0,2026-08
T006480,15,30.2,183.0,2026-08
T006481,15,6.2,131.7,2026-08
T006482,15,9.1,126.6,2026-08
T006483,40,3.9,122.2,2026-08
T006484,40,0.7,122.6,2026-08
T006485,40,16.3,148.7,2026-08
T006486,40,12.3,123.4,2026-08
T006487,40,6.8,117.9,2026-08
T006488,80,5.3,242.1,2026-08
T006489,80,2.4,247.6,2026-08
T006490,80,25.5,263.7,2026-08
T006491,80,7.3,244.1,2026-08
T006492,80,17.5,254.3,2026-08
T006493,15,10.6,103.1,2026-08
T006494,15,6.9,102.4,2026-08
T006495,40,11.2,143.9,2026-08
T006496,40,16.9,147.8,2026-08
T006497,80,16.2,325.8,2026-08
T006498,80,2.6,323.4,2026-08
T006499,80,1.3,309.5,2026-08
T006500,80,16.0,339.6,2026-08
T006501,15,10.6,136.1,2026-08
T006502,15,8.5,174.6,2026-08
T006503,15,17.7,169.4,2026-08
T006504,15,16.5,162.3,2026-08
T006505,15,12.9,124.4,2026-08
T006506,15,11.6,119.6,2026-08
T006507,40,10.5,155.3,2026-08
T006508,40,15.2,156.5,2026-08
T006509,40,9.1,151.5,2026-08
T006510,40,31.5,181.0,2026-08
T006511,40,11.3,165.5,2026-08
T006512,40,4.1,122.4,2026-08
T006513,40,7.5,144.1,2026-08
T006514,40,3.4,119.9,2026-08
T006515,40,10.7,149.6,2026-08
T006516,40,18.1,129.2,2026-08
T006517,40,7.9,124.4,2026-08
T006518,40,16.5,155.4,2026-08
T006519,80,9.8,252.2,2026-08
T006520,80,19.3,249.1,2026-08
T006521,80,7.3,249.7,2026-08
T006522,80,32.9,262.7,2026-08
T006523,80,20.7,261.7,2026-08
T006524,80,1.3,233.9,2026-08
T006525,80,0.9,243.3,2026-08
T006526,80,11.0,238.0,2026-08
T006527,80,14.2,256.6,2026-08
T006528,80,7.0,245.2,2026-08
T006529,80,4.6,231.6,2026-08
T006530,15,4.5,92.0,2026-08
T006531,15,3.2,90.2,2026-08
T006532,15,10.0,119.9,2026-08
T006533,40,5.3,163.1,2026-08
T006534,40,4.6,140.0,2026-08
T006535,40,18.9,151.6,2026-08
T006536,40,2.2,132.2,2026-08
T006537,40,5.4,171.4,2026-08
T006538,40,1.2,168.4,2026-08
T006539,80,11.3,341.9,2026-08
T006540,80,15.9,338.1,2026-08
T006541,80,15.5,336.3,2026-08
T006542,80,11.5,332.3,2026-08
T006543,80,7.5,339.5,2026-08
T006544,80,19.8,356.0,2026-08
T006545,80,15.5,327.9,2026-08
T006546,80,12.3,330.3,2026-08
T006547,80,8.3,315.1,2026-08
T006548,80,7.3,344.9,2026-08
T006549,80,13.8,334.6,2026-08
T006550,80,1.1,320.5,2026-08
T006551,15,19.4,186.8,2026-08
T006552,15,16.3,140.8,2026-08
T006553,15,10.0,115.5,2026-08
T006554,15,14.2,123.2,2026-08
T006555,40,6.5,148.9,2026-08
T006556,40,2.3,128.7,2026-08
T006557,40,15.7,166.4,2026-08
T006558,40,5.8,116.0,2026-08
T006559,40,17.1,156.0,2026-08
T006560,40,12.4,126.2,2026-08
T006561,40,1.8,138.4,2026-08
T006562,80,3.8,237.8,2026-08
T006563,80,2.1,230.5,2026-08
T006564,80,14.6,244.4,2026-08
T006565,80,13.3,255.7,2026-08
T006566,80,17.7,244.7,2026-08
T006567,80,6.8,253.4,2026-08
T006568,80,0.7,236.1,2026-08
T006569,15,14.6,106.6,2026-08
T006570,15,13.1,132.8,2026-08
T006571,40,0.7,128.9,2026-08
T006572,40,4.4,135.3,2026-08
T006573,40,34.5,192.2,2026-08
T006574,40,3.2,130.5,2026-08
T006575,80,14.2,333.6,2026-08
T006576,80,5.3,330.3,2026-08
T006577,80,4.1,337.5,2026-08
T006578,80,4.9,327.1,2026-08
T006579,80,22.8,342.2,2026-08
T006580,80,0.9,309.1,2026-08
T006581,80,0.4,308.6,2026-08
T006582,80,14.5,346.5,2026-08
T006583,15,1.4,129.9,2026-08
T006584,15,2.5,124.0,2026-08
T006585,15,5.3,112.3,2026-08
T006586,40,2.0,153.9,2026-08
T006587,40,3.2,128.7,2026-08
T006588,40,1.7,135.9,2026-08
T006589,40,2.0,132.7,2026-08
T006590,40,7.7,124.2,2026-08
T006591,80,15.4,253.6,2026-08
T006592,80,5.8,244.0,2026-08
T006593,80,6.9,242.3,2026-08
T006594,80,1.8,241.4,2026-08
T006595,80,16.4,251.8,2026-08
T006596,80,19.8,258.0,2026-08
T006597,15,5.7,124.1,2026-08
T006598,15,18.3,112.3,2026-08
T006599,40,24.0,182.9,2026-08
T006600,40,10.4,163.4,2026-08
T006601,40,8.3,138.3,2026-08
T006602,80,11.2,334.8,2026-08
T006603,80,7.4,342.2,2026-08
T006604,80,6.6,330.2,2026-08
T006605,80,12.5,330.5,2026-08
T006606,15,1.0,127.0,2026-08
T006607,15,14.3,134.3,2026-08
T006608,15,15.8,175.6,2026-08
T006609,15,31.8,166.0,2026-08
T006610,15,5.0,116.0,2026-08
T006611,15,16.9,130.4,2026-08
T006612,40,9.7,151.6,2026-08
T006613,40,15.6,163.4,2026-08
T006614,40,19.6,166.2,2026-08
T006615,40,17.8,164.4,2026-08
T006616,40,19.5,173.3,2026-08
T006617,40,3.6,129.1,2026-08
T006618,40,18.3,128.5,2026-08
T006619,40,3.3,133.4,2026-08
T006620,40,5.8,122.3,2026-08
T006621,40,10.7,127.2,2026-08
T006622,40,18.1,134.6,2026-08
T006623,40,3.5,145.4,2026-08
T006624,80,4.8,243.0,2026-08
T006625,80,15.5,242.5,2026-08
T006626,80,14.5,258.3,2026-08
T006627,80,0.3,235.7,2026-08
T006628,80,17.4,247.2,2026-08
T006629,80,0.4,247.0,2026-08
T006630,80,15.1,253.3,2026-08
T006631,80,4.8,237.4,2026-08
T006632,80,8.2,238.0,2026-08
T006633,80,5.7,243.9,2026-08
T006634,80,11.8,248.6,2026-08
T006635,15,3.4,94.9,2026-08
T006636,15,11.1,100.6,2026-08
T006637,15,0.7,94.7,2026-08
T006638,40,10.7,166.8,2026-08
T006639,40,19.6,151.4,2026-08
T006640,40,17.3,150.9,2026-08
T006641,40,7.2,137.2,2026-08
T006642,40,18.3,151.0,2026-08
T006643,40,19.3,176.6,2026-08
T006644,80,19.6,344.6,2026-08
T006645,80,12.4,347.2,2026-08
T006646,80,15.3,345.9,2026-08
T006647,80,5.1,330.1,2026-08
T006648,80,16.5,347.1,2026-08
T006649,80,2.7,309.5,2026-08
T006650,80,15.2,337.4,2026-08
T006651,80,16.2,349.6,2026-08
T006652,80,3.8,313.4,2026-08
T006653,80,9.3,325.9,2026-08
T006654,80,13.7,331.7,2026-08
T006655,80,5.6,333.4,2026-08
T006656,15,0.6,132.6,2026-08
T006657,15,1.8,133.8,2026-08
T006658,15,19.2,136.2,2026-08
T006659,15,8.0,118.0,2026-08
T006660,40,4.7,154.9,2026-08
T006661,40,15.7,157.6,2026-08
T006662,40,7.4,156.4,2026-08
T006663,40,13.9,148.7,2026-08
T006664,40,6.4,121.1,2026-08
T006665,40,5.5,141.5,2026-08
T006666,40,28.3,164.3,2026-08
T006667,80,8.5,246.7,2026-08
T006668,80,0.6,234.6,2026-08
T006669,80,1.4,241.0,2026-08
T006670,80,18.7,249.9,2026-08
T006671,80,12.8,252.4,2026-08
T006672,80,33.8,270.6,2026-08
T006673,80,17.2,249.8,2026-08
T006674,80,19.8,258.0,2026-08
T006675,15,2.7,89.2,2026-08
T006676,15,10.1,127.1,2026-08
T006677,40,2.1,160.6,2026-08
T006678,40,6.5,141.0,2026-08
T006679,40,18.1,183.7,2026-08
T006680,40,7.1,169.2,2026-08
T006681,80,7.2,332.2,2026-08
T006682,80,5.2,327.4,2026-08
T006683,80,10.5,338.3,2026-08
T006684,80,2.9,316.7,2026-08
T006685,80,9.8,341.8,2026-08
T006686,80,3.9,316.3,2026-08
T006687,80,3.2,329.6,2026-08
T006688,15,13.5,134.0,2026-08
T006689,15,2.6,122.6,2026-08
T006690,15,2.4,145.1,2026-08
T006691,40,15.4,158.5,2026-08
T006692,40,2.3,123.3,2026-08
T006693,40,4.1,120.6,2026-08
T006694,40,19.7,153.3,2026-08
T006695,40,19.9,131.0,2026-08
T006696,80,0.0,228.4,2026-08
T006697,80,7.3,252.5,2026-08
T006698,80,21.0,262.0,2026-08
T006699,80,4.4,246.8,2026-08
T006700,80,11.0,249.2,2026-08
T006701,80,14.1,248.1,2026-08
T006702,15,6.3,101.3,2026-08
