trip_id,route_id,driver_id,vendor_id,shift_id,scheduled_pickup_time,actual_pickup_time,scheduled_drop_time,actual_drop_time,distance_km,cost,mode,status
T005246,R022,D0004,V5,S2,2026-08-10T10:15:00,2026-08-10T10:17:24,2026-08-10T11:00:00,2026-08-10T11:02:09.681125,17.4,332.4,cab,completed
T005247,R003,D0001,V2,S3,2026-08-10T21:15:00,2026-08-10T21:15:30,2026-08-10T22:00:00,2026-08-10T22:00:00,21.8,159.3,shuttle,completed
T005248,R003,D0092,V4,S3,2026-08-10T21:15:00,2026-08-10T21:20:12,2026-08-10T22:00:00,2026-08-10T22:01:49.436681,21.9,133.6,shuttle,completed
T005249,R006,D0019,V4,S3,2026-08-10T21:15:00,2026-08-10T21:19:42,2026-08-10T22:00:00,2026-08-10T22:02:21.157387,19.4,112.7,shuttle,completed
T005250,R008,D0001,V2,S3,2026-08-10T21:15:00,2026-08-10T21:16:24,2026-08-10T22:00:00,2026-08-10T22:01:01.823648,8.8,142.1,nodal,completed
T005251,R008,D0114,V2,S3,2026-08-10T21:15:00,2026-08-10T21:21:48,2026-08-10T22:00:00,2026-08-10T22:03:11.768293,9.7,148.7,nodal,completed
T005252,R011,D0029,V2,S3,2026-08-10T21:15:00,2026-08-10T21:30:36,2026-08-10T22:00:00,2026-08-10T22:11:23.242085,8.2,131.9,nodal,completed
T005253,R011,D0113,V2,S3,2026-08-10T21:15:00,2026-08-10T21:15:30,2026-08-10T22:00:00,2026-08-10T22:00:00,8.4,144.4,nodal,completed
T005254,R011,D0080,V1,S3,2026-08-10T21:15:00,2026-08-10T21:16:48,2026-08-10T22:00:00,2026-08-10T22:00:00,7.9,127.7,nodal,completed
T005255,R013,D0056,V1,S3,2026-08-10T21:15:00,2026-08-10T21:15:36,2026-08-10T22:00:00,2026-08-10T22:00:00,11.0,247.5,cab,completed
T005256,R013,D0022,V5,S3,2026-08-10T21:15:00,2026-08-10T21:21:24,2026-08-10T22:00:00,2026-08-10T22:06:05.668663,11.0,236.3,cab,completed
T005257,R013,D0098,V5,S3,2026-08-10T21:15:00,2026-08-10T21:23:30,2026-08-10T22:00:00,2026-08-10T22:08:17.892215,11.1,249.0,cab,completed
T005258,R013,D0110,V1,S3,2026-08-10T21:15:00,2026-08-10T21:36:48,2026-08-10T22:00:00,2026-08-10T22:18:39.634327,10.7,230.3,cab,completed
T005259,R013,D0005,V1,S3,2026-08-10T21:15:00,2026-08-10T21:31:54,2026-08-10T22:00:00,2026-08-10T22:14:22.647215,10.7,246.9,cab,completed
T005260,R018,D0118,V4,S3,2026-08-10T21:15:00,2026-08-10T21:19:42,2026-08-10T22:00:00,2026-08-10T22:01:26.644409,16.0,108.5,shuttle,completed
T005261,R018,D0016,V5,S3,2026-08-10T21:15:00,2026-08-10T21:41:42,2026-08-10T22:00:00,2026-08-10T22:21:48.416133,15.1,97.5,shuttle,completed
T005262,R020,D0054,V2,S3,2026-08-10T21:15:00,2026-08-10T21:20:00,2026-08-10T22:00:00,2026-08-10T22:02:45.752887,9.7,145.8,nodal,completed
T005263,R020,D0033,V1,S3,2026-08-10T21:15:00,,2026-08-10T22:00:00,2026-08-10T22:05:16.240672,10.3,133.5,nodal,completed
T005264,R020,D0053,V1,S3,2026-08-10T21:15:00,2026-08-10T21:21:12,2026-08-10T22:00:00,2026-08-10T22:01:56.098240,9.9,141.0,nodal,completed
T005265,R022,D0047,V3,S3,2026-08-10T21:15:00,2026-08-10T21:20:48,2026-08-10T22:00:00,2026-08-10T22:02:32.545909,18.0,333.8,cab,completed
T005266,R022,D0037,V3,S3,2026-08-10T21:15:00,2026-08-10T21:15:54,2026-08-10T22:00:00,2026-08-10T22:00:12.034343,17.0,327.6,cab,completed
T005267,R022,D0015,V1,S3,2026-08-10T21:15:00,2026-08-10T21:16:12,2026-08-10T22:00:00,2026-08-10T22:00:00,18.1,335.1,cab,completed
T005268,R022,D0031,V3,S3,2026-08-10T21:15:00,2026-08-10T21:15:42,2026-08-10T22:00:00,2026-08-10T22:00:00,16.5,321.9,cab,completed
T005269,R003,D0120,V5,S1,2026-08-11T08:15:00,2026-08-11T08:29:42,2026-08-11T09:00:00,2026-08-11T09:11:20.990672,21.3,122.0,shuttle,completed
T005270,R003,D0109,V4,S1,2026-08-11T08:15:00,2026-08-11T08:18:36,2026-08-11T09:00:00,2026-08-11T09:00:30.362317,21.0,125.1,shuttle,completed
T005271,R003,D0084,V4,S1,2026-08-11T08:15:00,2026-08-11T08:32:12,2026-08-11T09:00:00,2026-08-11T09:16:58.557490,21.1,140.4,shuttle,completed
T005272,R006,D0092,V4,S1,2026-08-11T08:15:00,2026-08-11T08:15:18,2026-08-11T09:00:00,2026-08-11T09:00:00,19.0,125.2,shuttle,completed
T005273,R006,D0069,V5,S1,2026-08-11T08:15:00,2026-08-11T08:16:42,2026-08-11T09:00:00,2026-08-11T09:00:26.276754,20.2,116.1,shuttle,completed
T005274,R006,D0022,V5,S1,2026-08-11T08:15:00,2026-08-11T08:22:06,2026-08-11T09:00:00,2026-08-11T09:05:11.689480,18.3,121.9,shuttle,completed
T005275,R008,D0082,V1,S1,2026-08-11T08:15:00,2026-08-11T08:30:18,2026-08-11T09:00:00,2026-08-11T09:13:16.629113,9.0,127.6,nodal,completed
T005276,R008,D0066,V2,S1,2026-08-11T08:15:00,2026-08-11T08:21:24,2026-08-11T09:00:00,,9.2,143.7,nodal,cancelled
T005277,R008,D0117,V1,S1,2026-08-11T08:15:00,2026-08-11T08:20:30,2026-08-11T09:00:00,2026-08-11T09:05:10.436654,8.8,121.9,nodal,completed
T005278,R008,D0003,V1,S1,2026-08-11T08:15:00,2026-08-11T08:15:42,2026-08-11T09:00:00,2026-08-11T09:00:00,9.3,136.1,nodal,completed
T005279,R008,D0025,V2,S1,2026-08-11T08:15:00,2026-08-11T08:18:18,2026-08-11T09:00:00,2026-08-11T09:00:48.581146,9.2,147.2,nodal,completed
T005280,R011,D0070,V2,S1,2026-08-11T08:15:00,2026-08-11T08:16:54,2026-08-11T09:00:00,2026-08-11T09:00:06.005353,8.4,146.2,nodal,completed
T005281,R011,D0015,V1,S1,2026-08-11T08:15:00,2026-08-11T08:20:42,2026-08-11T09:00:00,2026-08-11T09:02:55.352086,7.9,115.0,nodal,completed
T005282,R011,D0008,V1,S1,2026-08-11T08:15:00,2026-08-11T08:36:18,2026-08-11T09:00:00,2026-08-11T09:16:19.805198,8.3,127.1,nodal,completed
T005283,R011,D0035,V1,S1,2026-08-11T08:15:00,2026-08-11T08:45:24,2026-08-11T09:00:00,2026-08-11T09:25:34.721352,7.7,109.4,nodal,completed
T005284,R011,D0068,V1,S1,2026-08-11T08:15:00,2026-08-11T08:16:24,2026-08-11T09:00:00,2026-08-11T09:00:00,8.0,130.0,nodal,completed
T005285,R013,D0083,V3,S1,2026-08-11T08:15:00,2026-08-11T08:15:42,2026-08-11T09:00:00,2026-08-11T09:00:00,10.7,243.4,cab,completed
T005286,R013,D0038,V5,S1,2026-08-11T08:15:00,2026-08-11T08:16:42,2026-08-11T09:00:00,2026-08-11T09:00:29.312227,11.4,245.1,cab,completed
T005287,R013,D0082,V1,S1,2026-08-11T08:15:00,2026-08-11T08:25:06,2026-08-11T09:00:00,2026-08-11T09:07:11.517850,11.6,251.0,cab,completed
T005288,R013,D0117,V1,S1,2026-08-11T08:15:00,2026-08-11T08:22:24,2026-08-11T09:00:00,2026-08-11T09:04:42.411873,11.2,239.4,cab,completed
T005289,R013,D0036,V3,S1,2026-08-11T08:15:00,2026-08-11T08:15:24,2026-08-11T09:00:00,2026-08-11T09:00:00,10.6,245.9,cab,completed
T005290,R013,D0055,V3,S1,2026-08-11T08:15:00,2026-08-11T08:16:12,2026-08-11T09:00:00,2026-08-11T09:00:00,11.0,251.4,cab,completed
T005291,R013,D0004,V5,S1,2026-08-11T08:15:00,2026-08-11T08:19:06,2026-08-11T09:00:00,2026-08-11T09:01:15.920867,10.8,242.1,cab,completed
T005292,R013,D0058,V1,S1,2026-08-11T08:15:00,2026-08-11T08:50:36,2026-08-11T09:00:00,2026-08-11T09:32:33.586057,11.8,263.9,cab,completed
T005293,R013,D0016,V5,S1,2026-08-11T08:15:00,,2026-08-11T09:00:00,,11.6,244.6,cab,no_show
T005294,R013,D0112,V1,S1,2026-08-11T08:15:00,2026-08-11T08:16:54,2026-08-11T09:00:00,2026-08-11T09:00:00,11.7,244.5,cab,completed
T005295,R018,D0116,V5,S1,2026-08-11T08:15:00,2026-08-11T08:18:36,2026-08-11T09:00:00,2026-08-11T09:03:00.696091,16.1,98.6,shuttle,completed
T005296,R018,D0108,V5,S1,2026-08-11T08:15:00,2026-08-11T08:17:12,2026-08-11T09:00:00,2026-08-11T09:01:39.953114,15.7,94.1,shuttle,completed
T005297,R018,D0046,V5,S1,2026-08-11T08:15:00,2026-08-11T08:25:12,2026-08-11T09:00:00,2026-08-11T09:08:08.589506,16.0,108.5,shuttle,completed
T005298,R020,D0072,V2,S1,2026-08-11T08:15:00,2026-08-11T08:22:54,2026-08-11T09:00:00,2026-08-11T09:05:00.406034,9.6,160.9,nodal,completed
T005299,R020,D0057,V2,S1,2026-08-11T08:15:00,2026-08-11T08:16:48,2026-08-11T09:00:00,2026-08-11T09:00:00,10.5,172.6,nodal,completed
T005300,R020,D0107,V2,S1,2026-08-11T08:15:00,,2026-08-11T09:00:00,,9.8,148.5,nodal,no_show
T005301,R020,D0096,V2,S1,2026-08-11T08:15:00,2026-08-11T08:21:54,2026-08-11T09:00:00,2026-08-11T09:06:36.814154,10.0,148.1,nodal,completed
T005302,R020,D0073,V2,S1,2026-08-11T08:15:00,2026-08-11T08:18:36,2026-08-11T09:00:00,2026-08-11T09:00:29.995940,10.1,158.6,nodal,completed
T005303,R020,D0054,V2,S1,2026-08-11T08:15:00,2026-08-11T08:26:12,2026-08-11T09:00:00,2026-08-11T09:09:24.272712,10.8,162.1,nodal,completed
T005304,R022,D0003,V1,S1,2026-08-11T08:15:00,2026-08-11T08:21:36,2026-08-11T09:00:00,2026-08-11T09:04:09.775696,17.2,340.1,cab,completed
T005305,R022,D0042,V5,S1,2026-08-11T08:15:00,2026-08-11T08:21:18,2026-08-11T09:00:00,2026-08-11T09:02:13.017985,17.4,341.4,cab,completed
T005306,R022,D0004,V5,S1,2026-08-11T08:15:00,2026-08-11T08:16:30,2026-08-11T09:00:00,2026-08-11T09:01:26.827984,16.6,347.2,cab,completed
T005307,R022,D0068,V1,S1,2026-08-11T08:15:00,2026-08-11T08:27:24,2026-08-11T09:00:00,2026-08-11T09:08:13.411407,18.1,338.2,cab,completed
T005308,R022,D0010,V1,S1,2026-08-11T08:15:00,2026-08-11T08:32:06,2026-08-11T09:00:00,2026-08-11T09:13:57.500517,16.3,312.1,cab,completed
T005309,R022,D0036,V3,S1,2026-08-11T08:15:00,2026-08-11T08:19:24,2026-08-11T09:00:00,2026-08-11T09:01:57.571148,18.0,337.4,cab,completed
T005310,R022,D0023,V3,S1,2026-08-11T08:15:00,2026-08-11T08:16:30,2026-08-11T09:00:00,2026-08-11T09:00:00,17.9,345.8,cab,completed
T005311,R022,D0064,V3,S1,2026-08-11T08:15:00,2026-08-11T08:17:54,2026-08-11T09:00:00,2026-08-11T09:00:28.517551,16.2,313.4,cab,completed
T005312,R022,D0064,V3,S1,2026-08-11T08:15:00,2026-08-11T08:28:18,2026-08-11T09:00:00,,18.0,338.5,cab,cancelled
T005313,R022,D0022,V5,S1,2026-08-11T08:15:00,2026-08-11T08:18:48,2026-08-11T09:00:00,2026-08-11T09:00:00,17.9,340.7,cab,completed
T005314,R022,D0064,V3,S1,2026-08-11T08:15:00,2026-08-11T08:18:30,2026-08-11T09:00:00,2026-08-11T09:01:15.851885,16.7,324.0,cab,completed
T005315,R022,D0071,V5,S1,2026-08-11T08:15:00,2026-08-11T08:26:48,2026-08-11T09:00:00,2026-08-11T09:09:42.523927,17.9,333.4,cab,completed
T005316,R003,D0022,V5,S2,2026-08-11T10:15:00,2026-08-11T10:19:42,2026-08-11T11:00:00,2026-08-11T11:03:20.411238,22.8,134.8,shuttle,completed
T005317,R003,D0046,V5,S2,2026-08-11T10:15:00,2026-08-11T10:21:30,2026-08-11T11:00:00,2026-08-11T11:04:59.479021,21.2,131.8,shuttle,completed
T005318,R006,D0084,V4,S2,2026-08-11T10:15:00,2026-08-11T10:21:42,2026-08-11T11:00:00,2026-08-11T11:04:05.332182,19.5,121.4,shuttle,completed
T005319,R006,D0106,V2,S2,2026-08-11T10:15:00,2026-08-11T10:26:36,2026-08-11T11:00:00,2026-08-11T11:07:25.983678,19.1,143.3,shuttle,completed
T005320,R008,D0086,V1,S2,2026-08-11T10:15:00,2026-08-11T10:31:06,2026-08-11T11:00:00,2026-08-11T11:14:04.655670,9.6,130.6,nodal,completed
T005321,R008,D0009,V1,S2,2026-08-11T10:15:00,2026-08-11T10:16:48,2026-08-11T11:00:00,2026-08-11T11:00:00,9.2,146.8,nodal,completed
T005322,R008,D0090,V2,S2,2026-08-11T10:15:00,2026-08-11T10:21:54,2026-08-11T11:00:00,2026-08-11T11:03:11.037402,8.6,137.5,nodal,completed
T005323,R011,D0025,V2,S2,2026-08-11T10:15:00,2026-08-11T10:15:18,2026-08-11T11:00:00,2026-08-11T11:00:00.250448,8.3,136.1,nodal,completed
T005324,R011,D0087,V2,S2,2026-08-11T10:15:00,2026-08-11T10:19:30,2026-08-11T11:00:00,2026-08-11T11:02:05.904094,8.6,137.1,nodal,completed
T005325,R011,D0053,V1,S2,2026-08-11T10:15:00,2026-08-11T10:15:24,2026-08-11T11:00:00,2026-08-11T11:00:00,8.3,120.1,nodal,completed
T005326,R011,D0096,V2,S2,2026-08-11T10:15:00,2026-08-11T10:19:12,2026-08-11T11:00:00,2026-08-11T11:01:47.814329,7.7,130.1,nodal,completed
T005327,R013,D0095,V3,S2,2026-08-11T10:15:00,2026-08-11T10:19:24,2026-08-11T11:00:00,2026-08-11T11:02:35.774760,11.2,238.3,cab,completed
T005328,R013,D0003,V1,S2,2026-08-11T10:15:00,2026-08-11T10:26:00,2026-08-11T11:00:00,2026-08-11T11:09:57.499456,11.0,238.2,cab,completed
T005329,R013,D0035,V1,S2,2026-08-11T10:15:00,2026-08-11T10:27:48,2026-08-11T11:00:00,2026-08-11T11:12:03.891693,10.5,233.0,cab,completed
T005330,R013,D0088,V5,S2,2026-08-11T10:15:00,2026-08-11T10:31:42,2026-08-11T11:00:00,2026-08-11T11:15:48.181622,10.5,245.5,cab,completed
T005331,R013,D0008,V1,S2,2026-08-11T10:15:00,2026-08-11T10:35:18,2026-08-11T11:00:00,2026-08-11T11:15:23.400829,11.4,258.2,cab,completed
T005332,R013,D0043,V1,S2,2026-08-11T10:15:00,2026-08-11T10:35:00,2026-08-11T11:00:00,2026-08-11T11:15:17.177579,10.5,227.7,cab,completed
T005333,R013,D0105,V3,S2,2026-08-11T10:15:00,2026-08-11T10:15:06,2026-08-11T11:00:00,2026-08-11T11:00:00,11.2,248.7,cab,completed
T005334,R013,D0056,V1,S2,2026-08-11T10:15:00,2026-08-11T10:22:06,2026-08-11T11:00:00,2026-08-11T11:06:06.990865,11.2,247.0,cab,completed
T005335,R018,D0014,V5,S2,2026-08-11T10:15:00,2026-08-11T10:33:30,2026-08-11T11:00:00,2026-08-11T11:16:43.577723,15.8,113.8,shuttle,completed
T005336,R018,D0119,V4,S2,2026-08-11T10:15:00,2026-08-11T10:23:24,2026-08-11T11:00:00,2026-08-11T11:06:02.641403,15.4,116.8,shuttle,completed
T005337,R020,D0033,V1,S2,2026-08-11T10:15:00,2026-08-11T10:17:42,2026-08-11T11:00:00,2026-08-11T11:00:00,9.9,147.7,nodal,completed
T005338,R020,D0025,V2,S2,2026-08-11T10:15:00,2026-08-11T10:35:24,2026-08-11T11:00:00,2026-08-11T11:17:12.158973,10.8,169.6,nodal,completed
T005339,R020,D0033,V1,S2,2026-08-11T10:15:00,2026-08-11T10:23:36,2026-08-11T11:00:00,2026-08-11T11:05:55.295531,10.1,135.6,nodal,completed
T005340,R020,D0087,V2,S2,2026-08-11T10:15:00,2026-08-11T10:23:24,2026-08-11T11:00:00,2026-08-11T11:07:14.639035,9.7,143.6,nodal,completed
T005341,R022,D0013,V5,S2,2026-08-11T10:15:00,2026-08-11T10:18:48,2026-08-11T11:00:00,2026-08-11T11:00:00,16.3,324.7,cab,completed
T005342,R022,D0013,V5,S2,2026-08-11T10:15:00,2026-08-11T10:25:30,2026-08-11T11:00:00,2026-08-11T11:08:36.237428,18.1,339.1,cab,completed
T005343,R022,D0086,V1,S2,2026-08-11T10:15:00,2026-08-11T10:15:30,2026-08-11T11:00:00,2026-08-11T11:00:00,17.8,339.5,cab,completed
T005344,R022,D0005,V1,S2,2026-08-11T10:15:00,2026-08-11T10:35:42,2026-08-11T11:00:00,2026-08-11T11:19:33.239824,17.1,325.2,cab,completed
T005345,R022,D0047,V3,S2,2026-08-11T10:15:00,2026-08-11T10:16:06,2026-08-11T11:00:00,2026-08-11T11:00:00,16.7,339.4,cab,completed
T005346,R022,D0067,V3,S2,2026-08-11T10:15:00,2026-08-11T10:17:18,2026-08-11T11:00:00,2026-08-11T11:00:42.907970,16.5,313.3,cab,completed
T005347,R022,D0005,V1,S2,2026-08-11T10:15:00,2026-08-11T10:27:06,2026-08-11T11:00:00,2026-08-11T11:07:29.667499,18.2,343.4,cab,completed
T005348,R022,D0110,V1,S2,2026-08-11T10:15:00,2026-08-11T10:23:06,2026-08-11T11:00:00,2026-08-11T11:06:34.820037,17.4,331.1,cab,completed
T005349,R003,D0104,V4,S3,2026-08-11T21:15:00,2026-08-11T21:18:48,2026-08-11T22:00:00,2026-08-11T22:01:25.584702,23.0,146.9,shuttle,completed
T005350,R003,D0088,V5,S3,2026-08-11T21:15:00,2026-08-11T21:16:54,2026-08-11T22:00:00,2026-08-11T22:00:00,22.4,144.5,shuttle,completed
T005351,R006,D0115,V4,S3,2026-08-11T21:15:00,2026-08-11T21:21:54,2026-08-11T22:00:00,2026-08-11T22:06:40.150561,20.1,125.3,shuttle,completed
T005352,R008,D0010,V1,S3,2026-08-11T21:15:00,2026-08-11T21:16:54,2026-08-11T22:00:00,2026-08-11T22:00:00,8.8,122.4,nodal,completed
T005353,R008,D0058,V1,S3,2026-08-11T21:15:00,2026-08-11T21:17:42,2026-08-11T22:00:00,2026-08-11T22:01:59.147913,9.6,136.3,nodal,completed
T005354,R011,D0087,V2,S3,2026-08-11T21:15:00,2026-08-11T21:17:00,2026-08-11T22:00:00,,8.3,141.6,nodal,cancelled
T005355,R011,D0081,V2,S3,2026-08-11T21:15:00,2026-08-11T21:23:12,2026-08-11T22:00:00,2026-08-11T22:05:44.176337,8.0,129.4,nodal,completed
T005356,R011,D0040,V1,S3,2026-08-11T21:15:00,2026-08-11T21:21:54,2026-08-11T22:00:00,2026-08-11T22:01:57.275896,8.1,116.3,nodal,completed
T005357,R013,D0010,V1,S3,2026-08-11T21:15:00,2026-08-11T21:28:12,2026-08-11T22:00:00,2026-08-11T22:12:30.282981,11.4,242.4,cab,completed
T005358,R013,D0080,V1,S3,2026-08-11T21:15:00,2026-08-11T21:26:12,2026-08-11T22:00:00,2026-08-11T22:11:10.884400,11.6,274.4,cab,completed
T005359,R013,D0009,V1,S3,2026-08-11T21:15:00,2026-08-11T21:19:48,2026-08-11T22:00:00,2026-08-11T22:02:02.094045,11.3,240.5,cab,completed
T005360,R013,D0038,V5,S3,2026-08-11T21:15:00,2026-08-11T21:15:24,2026-08-11T22:00:00,2026-08-11T22:00:00,10.7,232.9,cab,completed
T005361,R013,D0067,V3,S3,2026-08-11T21:15:00,2026-08-11T21:19:18,2026-08-11T22:00:00,2026-08-11T22:00:08.530005,11.6,261.9,cab,completed
T005362,R013,D0103,V5,S3,2026-08-11T21:15:00,2026-08-11T21:38:48,2026-08-11T22:00:00,2026-08-11T22:20:10.314855,10.5,239.3,cab,completed
T005363,R018,D0042,V5,S3,2026-08-11T21:15:00,2026-08-11T21:23:42,2026-08-11T22:00:00,2026-08-11T22:06:14.266391,14.8,101.6,shuttle,completed
T005364,R018,D0120,V5,S3,2026-08-11T21:15:00,2026-08-11T21:21:06,2026-08-11T22:00:00,2026-08-11T22:03:44.976353,15.1,101.1,shuttle,completed
T005365,R020,D0005,V1,S3,2026-08-11T21:15:00,2026-08-11T21:24:42,2026-08-11T22:00:00,2026-08-11T22:05:11.440548,10.0,133.5,nodal,completed
T005366,R020,D0090,V2,S3,2026-08-11T21:15:00,2026-08-11T21:18:48,2026-08-11T22:00:00,2026-08-11T22:00:42.746483,10.5,166.4,nodal,completed
T005367,R022,D0116,V5,S3,2026-08-11T21:15:00,2026-08-11T21:17:48,2026-08-11T22:00:00,2026-08-11T22:01:02.866198,16.5,321.6,cab,completed
T005368,R022,D0116,V5,S3,2026-08-11T21:15:00,2026-08-11T21:19:48,2026-08-11T22:00:00,2026-08-11T22:03:48.443558,16.7,327.6,cab,completed
T005369,R022,D0033,V1,S3,2026-08-11T21:15:00,2026-08-11T21:15:36,2026-08-11T22:00:00,2026-08-11T22:00:00,16.9,330.9,cab,completed
T005370,R022,D0048,V5,S3,2026-08-11T21:15:00,2026-08-11T21:33:54,2026-08-11T22:00:00,2026-08-11T22:18:36.388167,18.3,337.5,cab,completed
T005371,R003,D0066,V2,S1,2026-08-12T08:15:00,,2026-08-12T09:00:00,,23.3,166.0,shuttle,no_show
T005372,R003,D0006,V5,S1,2026-08-12T08:15:00,2026-08-12T08:17:24,2026-08-12T09:00:00,2026-08-12T09:00:00,23.7,149.6,shuttle,completed
T005373,R003,D0013,V5,S1,2026-08-12T08:15:00,2026-08-12T08:18:48,2026-08-12T09:00:00,2026-08-12T09:00:57.942264,21.4,137.9,shuttle,completed
T005374,R006,D0098,V5,S1,2026-08-12T08:15:00,2026-08-12T08:21:30,2026-08-12T09:00:00,2026-08-12T09:06:19.580647,19.6,123.8,shuttle,completed
T005375,R006,D0054,V2,S1,2026-08-12T08:15:00,2026-08-12T08:27:06,2026-08-12T09:00:00,2026-08-12T09:10:38.204611,19.0,144.6,shuttle,completed
T005376,R006,D0097,V2,S1,2026-08-12T08:15:00,2026-08-12T08:36:54,2026-08-12T09:00:00,2026-08-12T09:17:30.719178,20.1,150.2,shuttle,completed
T005377,R008,D0003,V1,S1,2026-08-12T08:15:00,2026-08-12T08:16:12,2026-08-12T09:00:00,2026-08-12T09:00:00,9.1,126.2,nodal,completed
T005378,R008,D0032,V1,S1,2026-08-12T08:15:00,2026-08-12T08:24:18,2026-08-12T09:00:00,2026-08-12T09:06:10.344848,8.8,131.9,nodal,completed
T005379,R008,D0114,V2,S1,2026-08-12T08:15:00,2026-08-12T08:16:18,2026-08-12T09:00:00,2026-08-12T09:00:00,8.6,144.6,nodal,completed
T005380,R008,D0011,V2,S1,2026-08-12T08:15:00,2026-08-12T08:17:18,2026-08-12T09:00:00,2026-08-12T09:01:28.725035,9.1,141.0,nodal,completed
T005381,R008,D0082,V1,S1,2026-08-12T08:15:00,2026-08-12T08:34:12,2026-08-12T09:00:00,2026-08-12T09:18:15.367489,9.7,128.3,nodal,completed
T005382,R011,D0056,V1,S1,2026-08-12T08:15:00,2026-08-12T08:19:36,2026-08-12T09:00:00,2026-08-12T09:00:37.602573,8.6,123.0,nodal,completed
T005383,R011,D0111,V1,S1,2026-08-12T08:15:00,2026-08-12T08:25:06,2026-08-12T09:00:00,2026-08-12T09:05:47.303764,7.9,128.2,nodal,completed
T005384,R011,D0005,V1,S1,2026-08-12T08:15:00,2026-08-12T08:17:42,2026-08-12T09:00:00,2026-08-12T09:00:52.808100,8.2,122.9,nodal,completed
T005385,R011,D0107,V2,S1,2026-08-12T08:15:00,2026-08-12T08:17:18,2026-08-12T09:00:00,2026-08-12T09:00:00,7.9,139.7,nodal,completed
T005386,R011,D0110,V1,S1,2026-08-12T08:15:00,2026-08-12T08:21:48,2026-08-12T09:00:00,2026-08-12T09:04:01.765220,7.6,125.1,nodal,completed
T005387,R013,D0101,V5,S1,2026-08-12T08:15:00,,2026-08-12T09:00:00,,11.6,275.5,cab,no_show
T005388,R013,D0006,V5,S1,2026-08-12T08:15:00,2026-08-12T08:24:06,2026-08-12T09:00:00,2026-08-12T09:06:23.751259,11.7,257.8,cab,completed
T005389,R013,D0083,V3,S1,2026-08-12T08:15:00,2026-08-12T08:15:42,2026-08-12T09:00:00,2026-08-12T09:00:00,10.6,254.5,cab,completed
T005390,R013,D0082,V1,S1,2026-08-12T08:15:00,2026-08-12T08:25:48,2026-08-12T09:00:00,2026-08-12T09:08:57.293641,11.2,249.5,cab,completed
T005391,R013,D0098,V5,S1,2026-08-12T08:15:00,2026-08-12T08:22:54,2026-08-12T09:00:00,2026-08-12T09:06:04.681142,10.8,251.1,cab,completed
T005392,R013,D0120,V5,S1,2026-08-12T08:15:00,2026-08-12T08:17:54,2026-08-12T09:00:00,2026-08-12T09:01:51.609876,11.8,272.1,cab,completed
T005393,R013,D0015,V1,S1,2026-08-12T08:15:00,2026-08-12T08:39:24,2026-08-12T09:00:00,2026-08-12T09:23:55.977864,11.1,238.6,cab,completed
T005394,R013,D0098,V5,S1,2026-08-12T08:15:00,2026-08-12T08:24:24,2026-08-12T09:00:00,2026-08-12T09:06:51.609428,11.5,252.4,cab,completed
T005395,R013,D0047,V3,S1,2026-08-12T08:15:00,2026-08-12T08:23:18,2026-08-12T09:00:00,2026-08-12T09:07:29.924450,11.2,245.2,cab,completed
T005396,R013,D0065,V3,S1,2026-08-12T08:15:00,2026-08-12T08:19:48,2026-08-12T09:00:00,2026-08-12T09:04:33.884257,11.2,240.7,cab,completed
T005397,R013,D0037,V3,S1,2026-08-12T08:15:00,2026-08-12T08:20:30,2026-08-12T09:00:00,2026-08-12T09:01:37.846176,11.0,253.6,cab,completed
T005398,R018,D0092,V4,S1,2026-08-12T08:15:00,,2026-08-12T09:00:00,2026-08-12T09:00:00,14.8,96.7,shuttle,completed
T005399,R018,D0091,V4,S1,2026-08-12T08:15:00,2026-08-12T08:28:54,2026-08-12T09:00:00,2026-08-12T09:09:08.968953,14.9,94.9,shuttle,completed
T005400,R018,D0041,V4,S1,2026-08-12T08:15:00,2026-08-12T08:15:36,2026-08-12T09:00:00,2026-08-12T09:00:00,14.8,108.3,shuttle,completed
T005401,R020,D0040,V1,S1,2026-08-12T08:15:00,2026-08-12T08:19:54,2026-08-12T09:00:00,2026-08-12T09:01:20.424874,10.7,151.8,nodal,completed
T005402,R020,D0011,V2,S1,2026-08-12T08:15:00,2026-08-12T08:16:48,2026-08-12T09:00:00,2026-08-12T09:00:33.628969,9.9,164.4,nodal,completed
T005403,R020,D0107,V2,S1,2026-08-12T08:15:00,2026-08-12T08:16:06,2026-08-12T09:00:00,2026-08-12T09:00:21.937233,9.8,146.5,nodal,completed
T005404,R020,D0054,V2,S1,2026-08-12T08:15:00,2026-08-12T08:23:48,2026-08-12T09:00:00,2026-08-12T09:06:23.044946,10.7,167.7,nodal,completed
T005405,R020,D0063,V2,S1,2026-08-12T08:15:00,2026-08-12T08:20:12,2026-08-12T09:00:00,2026-08-12T09:02:09.330236,9.9,159.3,nodal,completed
T005406,R020,D0032,V1,S1,2026-08-12T08:15:00,2026-08-12T08:27:18,2026-08-12T09:00:00,2026-08-12T09:08:50.366687,10.1,134.7,nodal,completed
T005407,R022,D0095,V3,S1,2026-08-12T08:15:00,2026-08-12T08:15:00,2026-08-12T09:00:00,2026-08-12T09:00:00,17.3,338.8,cab,completed
T005408,R022,D0083,V3,S1,2026-08-12T08:15:00,2026-08-12T08:21:24,2026-08-12T09:00:00,2026-08-12T09:03:51.778723,18.0,346.3,cab,completed
